,업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적(건물내부+건물외부),건물내부면적,건물외부면적,소재지전화,업태명,동,위도,경도
864,휴게음식점,2021-08-02,콘레드 커피 발산점,"서울특별시 강서구 마곡중앙8로 90,",서울특별시 강서구 마곡동 795-2 마곡아이파크 1층 114호,35.79,35.79,0.0,02-1111-1111,커피숍,마곡동 ,37.5324689,126.8409039
865,휴게음식점,2021-08-03,카페센,"서울특별시 강서구 개화동로8길 38,",서울특별시 강서구 개화동 388-1 1층 3호 ,35.2,35.2,0.0,02-1111-1111,커피숍,개화동 ,37.5707165,126.8154171
866,휴게음식점,2021-08-03,카페그리닝,"서울특별시 강서구 마곡중앙6로 21,",서울특별시 강서구 마곡동 771-4 이너매스마곡Ⅰ1층 129호,43.7,43.7,0.0,02-1111-1111,커피숍,마곡동 ,37.5611331,126.8122158
867,휴게음식점,2021-08-04,무니,"서울특별시 강서구 방화대로40길 13,",서울특별시 강서구 방화동 257-14 퓨전익스프레스 2층 ,82.8,82.8,0.0,02-1111-1111,커피숍,방화동 ,37.5652368,126.8535763
868,휴게음식점,2021-08-05,크로플각,"서울특별시 강서구 강서로68길 108,",서울특별시 강서구 등촌동 691-1 등촌동성아파트 2층 202호,34.8,34.8,0.0,02-1111-1111,커피숍,등촌동 ,37.5420589,126.842453
869,휴게음식점,2021-08-10,실용지구,"서울특별시 강서구 공항대로67길 29-26,",서울특별시 강서구 염창동 276-13 시우 1층 ,13.0,13.0,0.0,02-1111-1111,커피숍,염창동 ,37.5611331,126.8122158
870,휴게음식점,2021-08-12,빽다방 마곡역로뎀타워점,"서울특별시 강서구 공항대로 186,",서울특별시 강서구 마곡동 799-1 로뎀타워 1층 127호,41.81,41.81,0.0,  02-6015-8860,커피숍,마곡동 ,37.5552582,126.8202411
871,휴게음식점,2021-08-12,카페아에 화곡점,"서울특별시 강서구 곰달래로24길 12,","서울특별시 강서구 화곡동 899-4 동양하우징, 1층 101호",15.68,15.68,0.0,02-1111-1111,커피숍,화곡동 ,37.5508352,126.8352338
872,휴게음식점,2021-08-13,팔공티 마곡벨리오점,"서울특별시 강서구 강서로 439,",서울특별시 강서구 마곡동 784-8 벨리오 114호,34.65,34.65,0.0,  02-2668-8333,커피숍,마곡동 ,37.5508352,126.8352338
873,휴게음식점,2021-08-13,써니커피,"서울특별시 강서구 화곡로 416,",서울특별시 강서구 등촌동 628-9 가양역 더스카이밸리5차 지식산업센터 134호,23.4,23.4,0.0,02-1111-1111,커피숍,등촌동 ,37.5370449,126.8357507
874,휴게음식점,2021-08-17,커피 바리아르,서울특별시 강서구 화곡로52길 33,서울특별시 강서구 화곡동 980-13 ,103.0,103.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5380043,126.8391981
875,휴게음식점,2021-08-18,라니크(Ranique),"서울특별시 강서구 방화대로6다길 6-16,",서울특별시 강서구 공항동 1353-6 2층 ,82.12,82.12,0.0,02-1111-1111,커피숍,공항동 ,37.5596199,126.838934
876,휴게음식점,2021-08-19,빨라쪼 화곡점,"서울특별시 강서구 강서로17길 25,",서울특별시 강서구 화곡동 348-21 1층 ,148.76,148.76,0.0,02-1111-1111,커피숍,화곡동 ,37.5552582,126.8202411
877,휴게음식점,2021-08-20,바빈스커피 방화점,"서울특별시 강서구 양천로24길 21,","서울특별시 강서구 방화동 281-31 지하1층, 1층 ",146.11,146.11,0.0,  02-2665-3407,커피숍,방화동 ,37.5332878,126.8512389
878,휴게음식점,2021-08-20,빽다방 마곡역류마타워점,"서울특별시 강서구 공항대로 164,",서울특별시 강서구 마곡동 798-2 류마타워 1층 105호,45.36,45.36,0.0,02-1111-1111,커피숍,마곡동 ,37.5639263,126.8510145
879,휴게음식점,2021-08-24,메가엠지씨커피 가양초점,"서울특별시 강서구 허준로 198,",서울특별시 강서구 가양동 1488 가양프라자 113호,49.12,49.12,0.0,02-1111-1111,커피숍,가양동 ,37.5707165,126.8154171
880,휴게음식점,2021-08-25,발도스커피 화곡점,"서울특별시 강서구 화곡로 342,",서울특별시 강서구 화곡동 1111-4 포유 1층 101호,41.65,41.65,0.0,02-1111-1111,커피숍,화곡동 ,37.5611331,126.8122158
881,휴게음식점,2021-08-25,RUNCIBLE CAFE,"서울특별시 강서구 공항대로 284,",서울특별시 강서구 내발산동 646 1층 ,250.0,250.0,0.0,02-1111-1111,커피숍,내발산동,37.5611331,126.8122158
882,휴게음식점,2021-08-25,점핑하이,"서울특별시 강서구 마곡서로 133,",서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지 704동 203호,40.55,40.55,0.0,02-1111-1111,커피숍,마곡동 ,37.553141600000004,126.86770275
883,휴게음식점,2021-08-26,크로플로 화곡점,"서울특별시 강서구 강서로 145,",서울특별시 강서구 화곡동 401-1 보눔 하우스 화곡 1층 102호,45.36,45.36,0.0,02-1111-1111,커피숍,화곡동 ,37.571301250000005,126.82244363165375
884,휴게음식점,2021-08-27,안젤라스,"서울특별시 강서구 강서로 348,",서울특별시 강서구 내발산동 657 우장산힐스테이트 상가1동 비104호,18.0,18.0,0.0,02-1111-1111,커피숍,내발산동,37.5574239,126.8330084
885,휴게음식점,2021-09-01,포미키친 화곡점,"서울특별시 강서구 가로공원로 215,",서울특별시 강서구 화곡동 379-14 1층 ,30.0,30.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5420589,126.842453
886,휴게음식점,2021-09-02,그릭요거트덕,"서울특별시 강서구 화곡로24길 66-19,",서울특별시 강서구 화곡동 379-20 드림빌 1층 101호,13.25,13.25,0.0,02-1111-1111,커피숍,화곡동 ,37.5394834,126.8477853
887,휴게음식점,2021-09-02,스타벅스 강서NC점,"서울특별시 강서구 강서로56길 17,",서울특별시 강서구 등촌동 689 NC 강서점 1층 일부 ,165.9,165.9,0.0,02-1111-1111,커피숍,등촌동 ,37.559803,126.8558032
888,휴게음식점,2021-09-03,카페샤르,"서울특별시 강서구 마곡서로 152,",서울특별시 강서구 마곡동 759-1 두산더랜드타워 1층 A동 115호,38.65,38.65,0.0,02-1111-1111,커피숍,마곡동 ,37.5519198,126.8659629
889,휴게음식점,2021-09-06,커피 브레이크(COFFEE BREAK),"서울특별시 강서구 곰달래로31길 37,",서울특별시 강서구 화곡동 158-19 삼협필하우스 1층 101호,28.11,28.11,0.0,02-1111-1111,커피숍,화곡동 ,37.559803,126.8558032
890,휴게음식점,2021-09-07,에스엠 커피숍 S.M. coffee,"서울특별시 강서구 양천로57길 9-14,",서울특별시 강서구 가양동 1479-7 가양제일프라자 1층 104호,16.0,16.0,0.0,02-1111-1111,커피숍,가양동 ,37.5584944,126.84149077592045
891,휴게음식점,2021-09-07,Cafe Blessing (블레싱 카페),"서울특별시 강서구 양천로24길 70,",서울특별시 강서구 방화동 260-5 방화미라클 1층 101호,44.69,44.69,0.0, 070-4388-8064,커피숍,방화동 ,37.556247,126.8564946
892,휴게음식점,2021-09-07,메가엠지씨커피 마곡역점(MEGA MGC COFFEE),"서울특별시 강서구 공항대로 190,",서울특별시 강서구 마곡동 799-2 푸리마타워 1층 107호,48.94,48.94,0.0,  02-6465-8864,커피숍,마곡동 ,37.5611331,126.8122158
893,휴게음식점,2021-09-23,디저트39(등촌역점),"서울특별시 강서구 공항대로 531,",서울특별시 강서구 염창동 274-18 한울밸리움 1층 105호,122.36,122.36,0.0,  02-2659-3655,커피숍,염창동 ,37.5508352,126.8352338
894,휴게음식점,2021-09-23,서양콩차,"서울특별시 강서구 양천로 28,",서울특별시 강서구 방화동 849 벽산에어트리움 1층 별관동 135호,23.76,23.76,0.0,  02-1899-8162,커피숍,방화동 ,37.5552582,126.8202411
895,휴게음식점,2021-09-24,연이당,"서울특별시 강서구 양천로30길 42,",서울특별시 강서구 방화동 197-1 1층 ,27.57,27.57,0.0,02-1111-1111,커피숍,방화동 ,37.5429986,126.8371601
896,휴게음식점,2021-09-24,남의 커피,"서울특별시 강서구 마곡중앙2로 35,",서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ 202호,25.41,25.41,0.0,02-1111-1111,커피숍,마곡동 ,37.5578196,126.8119134
897,휴게음식점,2021-09-27,커피사피엔스 가양더스카이밸리5차,"서울특별시 강서구 화곡로 416,",서울특별시 강서구 등촌동 628-9 가양역 더스카이밸리5차 지식산업센터 111호,44.1,44.1,0.0,  02-2131-4392,커피숍,등촌동 ,37.5342843,126.8574689
898,휴게음식점,2021-09-27,구흐망디즈,"서울특별시 강서구 까치산로4길 61,",서울특별시 강서구 화곡동 102-11 1층 ,12.0,12.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5508352,126.8352338
899,휴게음식점,2021-09-29,더벤티 가양역점,"서울특별시 강서구 양천로 492,",서울특별시 강서구 등촌동 78-7 외 1필지 길훈엔트런스빌 1층 104호,32.68,32.68,0.0,02-1111-1111,커피숍,등촌동 ,37.5543484,126.8652365
900,휴게음식점,2021-09-30,메가엠지씨커피 강서등촌점,"서울특별시 강서구 공항대로61길 22,",서울특별시 강서구 염창동 273-8 1층 ,56.18,56.18,0.0,  02-2659-0002,커피숍,염창동 ,37.5611331,126.8122158
901,휴게음식점,2021-09-30,카페게이트 강서한강자이점,"서울특별시 강서구 양천로 401,",서울특별시 강서구 가양동 1498 강서한강자이타워 1층 A동 109-1호,51.44,51.44,0.0,02-1111-1111,커피숍,가양동 ,37.556834249999994,126.83738998476841
902,휴게음식점,2021-10-01,O'Sol plant cafe(오솔식물카페),"서울특별시 강서구 공항대로 303,",서울특별시 강서구 등촌동 672-5 두드림빌딩 1층 ,99.3,99.3,0.0,02-1111-1111,커피숍,등촌동 ,37.5596199,126.838934
903,휴게음식점,2021-10-05,더벤티강서구청사거리점,"서울특별시 강서구 화곡로64길 2,",서울특별시 강서구 등촌동 656 경동미르웰한올림 1층 101호,36.08,36.08,0.0,  02-2668-1109,커피숍,등촌동 ,37.5473,126.84874
904,휴게음식점,2021-10-05,트리플에이,"서울특별시 강서구 공항대로 222,",서울특별시 강서구 마곡동 800-4 발산W타워 103호,69.6,69.6,0.0,  02-2465-0748,커피숍,마곡동 ,37.5358205,126.8590614
905,휴게음식점,2021-10-05,메가엠지씨커피 마곡유림,"서울특별시 강서구 강서로 419,",서울특별시 강서구 마곡동 793 유림트윈파크 1층 111호,46.28,46.28,0.0,02-1111-1111,커피숍,마곡동 ,37.561647,126.8295852
906,휴게음식점,2021-10-05,매머드익스프레스 마곡두산더랜드타워점,"서울특별시 강서구 마곡서로 152,",서울특별시 강서구 마곡동 759-1 두산더랜드타워 A동 105호,48.59,48.59,0.0,02-1111-1111,커피숍,마곡동 ,37.5603397,126.833454
907,휴게음식점,2021-10-07,최군커피,"서울특별시 강서구 화곡로21길 71,",서울특별시 강서구 화곡동 1168 스위트드림아파트 1층 104호,40.95,40.95,0.0,02-1111-1111,커피숍,화곡동 ,37.5380043,126.8391981
908,휴게음식점,2021-10-07,카페 65(cafe 65),"서울특별시 강서구 송정로 65,",서울특별시 강서구 공항동 52-11 2층 ,62.12,62.12,0.0,02-1111-1111,커피숍,공항동 ,37.5596199,126.838934
909,휴게음식점,2021-10-13,샌디얌,"서울특별시 강서구 곰달래로49가길 17,",서울특별시 강서구 화곡동 821-13 미림 1층 2호,29.0,29.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5575077,126.856133
910,휴게음식점,2021-10-13,Lively 라이블리,"서울특별시 강서구 강서로 409,",서울특별시 강서구 마곡동 793-4 엘리안 1층 108호,24.7,24.7,0.0, 070-4795-9357,커피숍,마곡동 ,37.53301,126.8365271
911,휴게음식점,2021-10-15,오니 테이블,"서울특별시 강서구 양천로66길 21,",서울특별시 강서구 등촌동 633-17 등촌투웨니퍼스트2차 1층 202동 102호,14.0,14.0,0.0,  02-6085-6087,커피숍,등촌동 ,37.5332362,126.8472185
912,휴게음식점,2021-10-15,카페 커디(CAFE CUDI),"서울특별시 강서구 공항대로 247,",서울특별시 강서구 마곡동 797-1 퀸즈파크나인 1층 133호,41.0,41.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5300469,126.8454693
913,휴게음식점,2021-10-18,과일 프레소,"서울특별시 강서구 강서로 349,",서울특별시 강서구 내발산동 654-4 1층 7호,29.75,29.75,0.0,02-1111-1111,커피숍,내발산동,37.5588719,126.84201
914,휴게음식점,2021-10-20,페이브 강서NC점(FAVE),"서울특별시 강서구 강서로56길 17,",서울특별시 강서구 등촌동 689 NC 강서점 8층 ,26.44,26.44,0.0,02-1111-1111,커피숍,등촌동 ,37.557558,126.8589126
915,휴게음식점,2021-10-21,달보드레,"서울특별시 강서구 까치산로 191,",서울특별시 강서구 화곡동 1114-22 신남빌딩 1층 ,66.0,66.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5702422,126.8119273
916,휴게음식점,2021-10-25,Merry-go-round 메리고라운드,"서울특별시 강서구 등촌로13다길 32-19,",서울특별시 강서구 화곡동 825-1 1층 ,23.0,23.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5611331,126.8122158
917,휴게음식점,2021-10-26,해머스미스커피 마곡아이파크점,"서울특별시 강서구 마곡중앙8로 90,",서울특별시 강서구 마곡동 795-2 마곡아이파크 1층 118호,39.85,39.85,0.0,02-1111-1111,커피숍,마곡동 ,37.5398316,126.8379286
918,휴게음식점,2021-10-26,카페오즈,"서울특별시 강서구 마곡중앙6로 45,",서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 106호,43.65,43.65,0.0,02-1111-1111,커피숍,마곡동 ,37.5508352,126.8352338
919,휴게음식점,2021-11-01,크로플 덕,"서울특별시 강서구 화곡로24길 66-19,",서울특별시 강서구 화곡동 379-20 드림빌 1층 101-1호,13.51,13.51,0.0,02-1111-1111,커피숍,화곡동 ,37.5603397,126.833454
920,휴게음식점,2021-11-03,아이캔커피 마곡점,"서울특별시 강서구 강서로56길 56,","서울특별시 강서구 등촌동 671-5 메종드남광 101,102호 ",54.15,54.15,0.0,02-1111-1111,커피숍,등촌동 ,37.5611331,126.8122158
921,휴게음식점,2021-11-03,투썸플레이스 강서등촌한빛점,"서울특별시 강서구 공항대로45길 33,",서울특별시 강서구 등촌동 656-37 한빛어반뉴스토리 1~2층 101호 ,164.24,164.24,0.0,  02-2088-8781,커피숍,등촌동 ,37.5508352,126.8352338
922,휴게음식점,2021-11-05,카페 오소,"서울특별시 강서구 월정로 128,",서울특별시 강서구 화곡동 357-45 1층 ,78.0,78.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5726127,126.8217498
923,휴게음식점,2021-11-08,잇덴굿 화곡점,"서울특별시 강서구 곰달래로25길 37,",서울특별시 강서구 화곡동 341-7 1층 ,63.44,63.44,0.0,02-1111-1111,커피숍,화곡동 ,37.5611331,126.8122158
924,휴게음식점,2021-11-08,커피 내음,"서울특별시 강서구 곰달래로 225,",서울특별시 강서구 화곡동 837-10 1층 104호,27.2,27.2,0.0,02-1111-1111,커피숍,화곡동 ,37.5300469,126.8454693
925,휴게음식점,2021-11-09,차오르다,"서울특별시 강서구 강서로54길 11,",서울특별시 강서구 등촌동 674-2 2층 가동 ,66.0,66.0,0.0,02-1111-1111,커피숍,등촌동 ,37.5515234,126.864002
926,휴게음식점,2021-11-15,슬로프커피,"서울특별시 강서구 화곡로68길 149,",서울특별시 강서구 등촌동 631-17 DongNam II 101호,27.02,27.02,0.0,02-1111-1111,커피숍,등촌동 ,37.5611331,126.8122158
927,휴게음식점,2021-11-16,카페로이,"서울특별시 강서구 금낭화로 20,",서울특별시 강서구 방화동 598-144 호암빌딩 1층 102호,43.5,43.5,0.0, 070-7018-2052,커피숍,방화동 ,37.5634535,126.8376166
928,휴게음식점,2021-11-19,더 카페 마곡점,"서울특별시 강서구 공항대로 212,",서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 1층 101호,52.88,52.88,0.0,  02-6373-4374,커피숍,마곡동 ,37.5682189,126.8279128
929,휴게음식점,2021-11-24,Mark 마크,"서울특별시 강서구 화곡로26가길 32,",서울특별시 강서구 화곡동 1074-2 1층 ,81.0,81.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5547207,126.8615232
930,휴게음식점,2021-11-29,텐퍼센트 스페셜티 커피 화곡역점,"서울특별시 강서구 강서로 161,",서울특별시 강서구 화곡동 1075-12 1층 101호,39.21,39.21,0.0,02-1111-1111,커피숍,화곡동 ,37.5488234,126.8360725
931,휴게음식점,2021-11-30,커피에 꽃을 담다,"서울특별시 강서구 마곡동로 161,",서울특별시 강서구 마곡동 812 서울식물원 방문자센터 1층 ,150.0,150.0,0.0,02-1111-1111,커피숍,마곡동 ,37.55329,126.8536
932,휴게음식점,2021-11-30,메가엠지씨커피 강서세무서점,"서울특별시 강서구 공항대로 103,",서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 판매시설2동 104호 ,83.92,83.92,0.0,02-1111-1111,커피숍,마곡동 ,37.5630967,126.8093859
933,휴게음식점,2021-11-30,스타벅스 내발산점,"서울특별시 강서구 강서로 323,","서울특별시 강서구 내발산동 668 101,102호 ",239.13,239.13,0.0,02-1111-1111,커피숍,내발산동,37.559803,126.8558032
934,휴게음식점,2021-12-01,빈날,"서울특별시 강서구 양천로26길 107,",서울특별시 강서구 마곡동 222-11 1층 102호,20.0,20.0,0.0,02-1111-1111,커피숍,마곡동 ,37.5611331,126.8122158
935,휴게음식점,2021-12-02,카페 에프오(CAFE F5),"서울특별시 강서구 공항대로 212,",서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 1층 119호,31.94,31.94,0.0,02-1111-1111,커피숍,마곡동 ,37.559803,126.8558032
936,휴게음식점,2021-12-06,피에스타7커피 화곡점,"서울특별시 강서구 곰달래로 177,",서울특별시 강서구 화곡동 872-17 1층 ,24.0,24.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5611331,126.8122158
937,휴게음식점,2021-12-09,김준호의 대단한커피,"서울특별시 강서구 등촌로 3,",서울특별시 강서구 화곡동 782-5 부경빌딩 1층 102호,16.0,16.0,0.0,02-1111-1111,커피숍,화곡동 ,37.5327556,126.8491071
